2194	0.0868229
2190	0.0109505
1601	0.0430199
1002	0.00669172
1582	0.00783083
979	0.0313713
2195	0.190427
2091	0.030453
2189	0.000146906
1979	0.0206071
812	0.021486
1716	0.00306461
1734	0.0074265
289	0.0308961
2080	0.0107102
836	0.0114892
264	0.0664398
1965	0.0657877
2196	0.152367
1860	0.0536702
2188	0.0069124
636	0.0248399
661	0.00181649
1843	0.0443005
2092	0.26954
1602	0.0756509
2292	0.0263642
2291	0.00220795
2079	0.0201508
1462	0.00838869
1316	0.0104159
1440	0.0225309
1293	0.00370095
2197	0.012909
1980	0.0248644
2293	0.00172624
136	0.00252272
2290	0.00707974
2187	0.0496036
110	0.00350308
1163	0.0109144
1139	0.0048064
1581	0.00231376
479	0.000863401
453	0.0146949
1964	0.0553627
2294	0.0679053
2289	0.0249261
1735	0.023928
1003	0.0232102
1715	0.0388378
978	0.0378821
2295	0.208496
1861	0.0333976
2288	0.0072954
811	0.0620889
1842	0.0143084
2198	0.00148967
2093	0.010036
837	0.0262458
2186	0.052066
290	0.00377035
2078	0.0518334
263	0.0347048
1963	0.18154
2296	0.0192195
1981	0.0450832
2287	0.0155283
662	0.0138219
635	0.0345861
2382	0.196673
1603	0.0159102
1463	0.0304357
2383	0.00896276
2381	0.00840651
1439	0.00787181
1317	0.04945
1292	0.0163829
1580	0.0367206
2199	0.0302462
2384	0.0129459
1736	0.015283
2380	0.00501202
2185	0.0204676
1138	0.0650433
1164	0.00353275
2094	0.0197373
1714	0.023523
2297	7.32272e-006
109	0.0417319
2286	0.0094793
480	0.0116313
2077	0.00611626
137	0.043345
2385	0.00382739
452	0.0198025
2379	0.0330222
1862	0.0287292
1004	0.0405646
1841	0.00785612
977	0.0958241
1982	0.160074
2386	0.0338268
2378	0.0694396
2298	0.00644759
1962	0.0166454
810	0.0732613
2200	0.0629563
2285	0.0644191
838	0.0168784
2184	2.49675e-005
291	0.0589361
262	0.0690332
2387	0.137798
663	0.0202367
2377	0.0599432
2076	0.00140524
1863	0.0145111
2467	0.032875
2466	0.00701352
1604	0.00539642
634	0.0271442
1464	0.0503306
2468	0.00967444
1438	0.00163563
2465	0.0199707
1579	0.0582682
1318	0.0391793
1291	0.00636902
2469	0.0621815
1713	0.0065801
2095	0.0137985
2201	0.0359745
2464	0.011472
1840	0.112207
108	0.0037294
1137	0.00493159
2284	0.0188794
1737	0.102139
2388	0.0174515
2470	0.0181242
481	0.0175279
2376	0.0213443
2183	0.0145758
1165	0.0115524
2463	0.0270933
451	0.0733807
138	0.00295098
1961	0.00608162
2299	0.0945365
1005	0.0166314
1983	0.00953871
976	0.115533
1864	0.0579453
2471	0.0577337
2389	0.0498864
2462	0.0185598
2075	0.0413709
1465	0.112689
809	0.0130314
2202	0.086545
2375	0.0307953
2283	0.0102633
292	0.0252296
839	0.010055
1605	0.0659611
2544	0.0484428
2545	0.0354711
261	0.0242426
2543	0.00604866
2472	0.0148153
2546	0.0849649
1712	0.0486644
1437	0.001598
1578	0.00950275
2182	0.0101222
2461	0.000991648
2542	0.0031533
2096	0.0272515
664	0.0470199
1738	0.0238387
1839	0.0356568
633	0.0110493
1290	0.00501285
2547	0.0413715
2541	0.104934
1466	0.00255527
1960	0.115815
1984	0.0411079
1136	0.0317535
1319	0.0581393
2374	0.0194696
2548	0.00274911
1166	0.0466631
107	0.00625895
2540	0.114304
2282	0.0311824
482	0.00313487
2460	0.0272491
2074	0.0139195
1865	0.0114245
139	0.0402981
450	0.0887161
975	0.0130766
1606	0.0170915
1006	0.0252614
2390	0.0176986
2203	0.179807
2300	0.00689525
2539	0.105688
2181	0.0349573
1739	0.0347723
1320	0.0431934
1577	0.00252382
808	0.0617268
2615	0.0182422
2614	0.038731
840	0.009357
2097	0.00903742
2616	0.0250003
2373	0.0720908
2613	0.00729237
293	0.00131869
1467	0.00764224
2549	0.00151905
2473	0.0163546
1167	0.0814052
1436	0.0130025
2617	0.00371205
1711	0.0192607
1838	0.0229856
2459	0.065778
2612	0.00546752
260	0.0355962
1985	0.0418896
1959	0.0650414
2281	0.000424399
2538	0.00805243
1289	0.0103627
665	0.0897175
2618	0.0396802
1607	0.0197985
2611	0.0563965
632	0.00280972
2073	0.103339
1866	0.0266728
2619	0.0487104
1135	0.00301691
1321	0.136262
1007	0.0336287
2610	0.156806
1168	0.0603204
974	0.0098176
2180	0.00909676
483	0.0239665
2372	0.00724427
1740	0.0280577
2458	0.0351667
106	0.00301527
2537	0.00186562
140	0.0182686
1468	0.0632226
1008	0.00192655
2301	0.0294249
1576	0.151063
2204	0.0727559
449	0.0206385
2098	0.0223443
2680	0.0200145
2679	0.000650765
2391	0.0258263
1710	0.0224368
2609	0.0367952
2678	0.00496257
2280	0.0370975
2681	0.0441142
1837	0.0579273
1608	0.00612656
2474	0.00769703
807	0.00874569
2677	0.0239991
1986	0.0236408
1435	0.0516706
2682	0.0186644
1958	0.0404886
1169	0.0720964
294	0.0277844
2676	0.0712327
2457	0.00954993
1322	0.00496122
2550	0.00488756
2536	0.0241461
841	0.0408688
1009	0.0170403
1867	0.0143336
2072	0.00997508
1288	0.00642316
259	0.149069
2371	0.0204359
2608	0.00366736
666	0.0680908
2675	0.0652617
1469	0.0477298
2620	0.0573081
631	0.0123892
2179	0.00280309
1134	0.0167959
1741	0.0499006
842	0.0373159
2674	0.357757
105	0.042153
1170	0.018924
2535	0.0126771
2279	0.029458
1010	0.0236175
1609	0.0551096
484	0.0200578
973	0.0089292
2607	0.00824632
2205	0.00275429
2456	0.0454319
2738	0.0391801
2737	0.0099523
2302	0.010446
2099	0.00436315
2736	0.0288246
1323	0.0696828
1709	0.00608906
843	0.00123391
1836	0.0557063
2735	0.00992871
1987	0.029036
2683	0.0136504
2392	0.0342209
141	0.00163455
1957	0.0581766
1575	0.0381034
448	0.0369016
2673	0.0106645
2734	0.0376595
2370	0.0171774
2475	0.0563361
1868	0.0292594
1434	0.0435902
2071	0.00201942
806	0.0680278
2739	0.00468178
1470	0.0536296
2733	0.10099
295	0.059817
2551	0.000212353
1011	0.039352
2606	0.000198077
2534	0.034216
668	0.00198628
1287	0.0201852
1742	0.00273093
2178	0.0226951
667	0.0168406
1171	0.0157796
844	0.0962621
669	0.0453503
2672	0.0702587
2455	0.071876
258	0.0114079
2732	0.000255578
1133	0.186282
630	0.00413767
1610	0.00742137
2278	0.0165903
1324	0.113911
2621	0.0198057
670	0.0768676
2206	0.0760613
2789	0.0435455
2731	0.0952798
104	0.0211239
2100	0.0376285
2787	0.0287186
2605	0.00472121
2369	0.0142269
2788	0.0460553
2786	0.00858831
1012	0.0351539
2303	0.00633941
1988	0.0290847
845	0.0131474
2671	0.0137849
1835	0.00510163
972	0.0244343
1956	0.0387046
2785	0.0236311
2533	0.0126685
2684	0.0667303
1471	0.00564623
1708	0.0035644
1869	0.0435763
1172	0.029592
2070	0.0166257
485	0.086158
142	0.0367812
671	0.000466576
447	0.015576
2784	0.00542092
1574	0.033311
2393	0.053832
2730	0.0207472
1743	0.068681
2454	0.0493614
1433	0.0161155
2476	0.00433222
2177	0.0345606
486	0.0808747
805	0.0676427
2783	0.0123398
487	0.143926
2740	0.055873
296	0.0113814
2670	0.00180359
1286	0.014971
1611	0.0111694
2604	0.000270504
2277	0.00025369
846	0.0918534
2552	0.0212188
1325	0.0576053
1013	0.0624029
488	0.0872508
672	0.00589793
2782	0.0189648
2729	0.034888
2532	0.029144
257	0.127171
1132	0.0605247
629	0.0625916
2453	0.113924
1173	5.13219e-005
2622	0.00816165
2832	0.0106359
2831	0.0814191
2101	0.0379822
1472	0.100879
2790	0.0084797
489	0.00105518
1989	0.00889413
2207	0.0188675
2781	0.0274914
1955	0.0300046
2368	0.0159225
1834	0.0350704
1870	0.0393854
2069	0.013528
2830	0.00150959
2669	0.00134641
2304	0.0794429
971	0.0727303
2829	0.0187343
1707	0.000246765
847	0.00607168
673	0.0813619
2728	0.0128945
1744	0.0145654
103	0.0505062
2685	0.0436784
298	0.0449443
2394	0.0186663
1573	0.00898518
2176	0.0489925
2828	0.0207995
1014	0.0315326
299	0.0525121
446	0.00816267
143	0.00829054
1326	0.00699193
1432	0.108536
2780	7.80448e-005
1612	0.00205785
297	0.0146467
2477	0.0849165
2603	0.0483793
2367	0.100941
2827	0.0304959
804	0.00754103
490	0.00523981
2668	0.015562
1473	0.0372636
300	0.00207927
2943	0.14961
1285	0.00331154
2741	0.00727364
1174	0.0278626
2727	0.0708851
2833	0.0265269
2531	0.0102582
2276	0.0707346
2553	0.0320023
1954	0.00211559
674	0.0169922
2602	0.0521566
848	0.0586937
256	0.0271229
2826	0.00347607
2779	0.033638
301	0.000882281
2175	0.195916
1131	0.0191923
2452	0.0267061
491	0.0184278
2869	0.00287337
100	0.00225453
99	0.0412423
628	0.0393758
2868	0.024178
2102	0.048058
1990	0.00427806
101	0.0298678
98	0.0333718
1015	0.0276281
2623	0.00764996
1871	0.00524109
2867	0.0570947
2208	0.00718291
52	0.0671558
1706	0.0267052
1745	0.0478761
1327	0.0237875
97	0.0244949
2825	0.0245552
302	0.00771303
2866	0.0113163
2305	0.0199335
2791	0.0775167
2068	0.0458137
1833	0.00657214
970	0.0185287
1613	0.0746942
675	0.0284071
2366	0.00466946
1572	0.0713417
2865	0.00928179
492	0.0053075
2395	0.0259374
96	0.0444986
2174	0.0437964
1175	0.00921758
2686	0.0095599
144	0.0652717
849	0.00617572
303	0.0502066
445	0.00500409
1431	0.10974
95	0.120414
2667	0.00480235
2726	0.0113319
2478	0.0255106
2824	0.0456281
2778	0.00686513
2864	0.0379864
1474	0.00199426
2275	0.0317255
1016	0.03373
2834	0.0450609
2601	0.0425197
304	0.0876319
493	0.0319518
2777	0.0302264
1284	0.0355436
803	0.00285142
2530	0.0180512
94	0.0193854
1328	0.076696
676	0.0122469
1953	0.0120481
255	0.0157289
2742	0.0219533
2823	0.0377189
2451	0.0465077
1832	0.0596494
2896	0.0148955
2067	0.0400782
2863	0.00686163
2554	0.128791
850	0.0314245
305	0.00342476
1991	0.0190075
2870	0.0313813
2895	0.00131002
2173	0.0129511
93	0.00693367
1872	0.0077466
2103	0.00181515
1130	0.0238293
1746	0.0605099
1176	0.00671411
494	0.104187
2209	0.00669827
627	0.00776398
2365	0.0223486
1571	0.0294948
1614	0.0533968
2894	0.0218506
2306	0.155189
92	0.107397
2792	0.0250617
677	0.0016521
306	0.0214796
1017	0.0113024
2624	0.0785745
1475	0.0288825
969	0.0995108
2893	0.00757507
1952	0.0144774
1705	0.0424904
2396	0.0195687
2274	0.0405771
1831	0.006195
145	0.0617113
495	0.065273
851	0.0685097
444	0.00487148
2066	0.0146785
1329	0.00584121
2666	0.00025003
91	0.0467006
2687	0.036675
2862	0.0350999
2600	0.0484765
307	0.0276782
2897	0.0199158
2725	0.0364118
2835	0.0314143
2479	0.0656501
1177	0.0484726
2861	0.00325671
2529	0.0127315
2776	0.0211299
2892	0.0439784
2822	0.0372042
1430	0.0214662
802	0.111086
678	0.00745449
2172	0.00819815
2450	0.0204918
1283	0.0743777
1992	0.164707
496	0.00147696
90	0.00832676
2891	0.00688518
1747	0.00797164
1873	0.0025452
2743	0.00718121
2916	0.00786516
1830	0.066304
1704	0.0214999
2104	0.0110557
1018	0.00121039
1615	0.00773526
308	0.0177413
2555	0.0344055
2364	0.00582404
254	0.0512101
1951	0.0099191
2917	0.018492
2210	0.0971048
852	0.028868
1476	0.01784
1570	0.0829123
1129	0.00640542
2915	0.0927831
2871	0.00337172
626	0.0613793
2065	0.0190564
1330	0.0481265
679	0.00347541
2307	0.00367725
89	0.0222726
2273	0.0575719
2625	0.162482
2793	0.025088
497	0.0126867
309	0.00521968
1178	0.0165831
2914	0.200243
2397	0.022483
968	0.102323
1429	0.0925017
1703	0.0218956
1019	0.00477806
1829	0.010091
2724	0.0301756
2599	0.0373237
1569	0.0120645
2665	0.00880207
88	0.0109704
2171	0.0347275
146	0.00254747
443	0.0852922
2898	0.00283743
2528	0.0134651
2688	0.0100063
2860	0.00134652
853	0.0114668
2775	0.0301767
2821	0.026379
1950	0.00430988
680	0.00292806
310	0.044468
2480	0.0276254
1993	0.00682478
498	0.0903519
2449	0.0221031
1748	0.0128446
2930	0.0051236
2890	0.000924941
2836	0.00123666
1874	0.033264
1616	0.00194259
1477	0.138462
2105	0.0931919
2363	0.0741613
1331	0.00330621
1428	0.0312966
2913	0.0158477
2931	0.0416307
2064	0.0407867
87	0.030891
1179	0.0485375
2556	0.0104297
2744	0.0092354
2211	0.039739
801	0.0318858
1128	0.0394047
1702	0.129286
311	0.0051117
1568	0.0206413
1020	0.0203278
2272	0.00927872
1828	0.112979
499	0.0404394
253	0.0140723
2308	0.0188636
854	0.00623489
1282	0.0168779
681	0.0137694
2918	0.0106195
2872	0.0438715
1427	0.159511
2794	0.0644923
625	0.0105092
2626	0.000599498
1949	0.0912649
2928	0.00586898
2170	0.0783373
2929	0.0463961
2398	0.00821265
86	0.047093
312	0.256527
1617	0.00449789
2664	0.00895074
2598	0.000495618
1749	0.0231686
1478	0.00031834
1875	0.0460024
1332	0.0276556
2527	0.00045265
2723	0.0131943
1281	0.0440685
2774	0.0166985
1180	0.0298085
2820	0.0102131
500	0.0438546
1994	0.0258922
1567	0.00389156
2448	0.026105
2859	0.0213161
1701	0.00230296
2481	0.00321911
2689	0.00331206
1021	0.0333779
147	0.0287724
2938	0.00488702
682	0.0204625
2899	0.00866116
2063	0.00142665
855	0.0516707
442	0.0322973
1426	0.0209258
2106	0.0151876
967	0.0103272
2889	0.0494761
2837	0.0241604
2362	0.0191491
1827	0.00245992
85	0.0830559
2212	0.1998
2932	0.100041
2557	0.0343825
2271	0.0284599
313	0.0409829
2745	0.00212325
1127	0.020705
1280	0.0221321
800	0.0953329
1948	0.053077
2912	0.00677374
2309	0.0938287
501	0.0330352
2169	0.205132
1566	0.00763804
683	0.0101491
2927	0.083124
1333	0.00441871
1181	0.012462
1479	0.000610692
2873	0.0189635
252	0.000331847
1022	0.00397724
1618	0.0253527
84	0.025255
1700	0.000227673
1425	0.00197845
2627	0.0194813
856	0.0458901
1750	0.00514882
2919	0.0156727
1126	0.0148659
2399	0.0681588
1876	0.0119975
2795	0.0982666
624	0.0230073
1279	0.121437
314	0.0653634
1826	0.0134862
2597	0.0112237
2062	0.0177208
2663	0.00122085
2526	0.0492589
2722	0.0524384
2773	0.0637001
1995	0.00124434
2447	0.0467883
2819	0.0730044
502	0.0227288
966	0.00342524
2482	0.00923234
2107	0.0689645
2858	0.123628
2939	0.0199293
2937	0.0103429
1125	0.046181
684	0.0100935
2690	0.0868591
83	0.012324
2900	0.0308237
1565	0.0462
2361	0.0228364
2213	0.0188826
1947	0.0216384
2838	0.021803
441	0.0126371
1023	0.0403867
965	0.0528939
857	0.0030783
2888	0.00141572
1182	0.00219365
2270	0.0280363
148	0.0194035
1334	0.0219129
1699	0.0739558
1424	0.0050228
1480	0.0208036
2558	0.0479196
315	0.0239225
1619	0.0688461
2933	0.0622713
2310	0.0179594
2746	0.0326727
2168	0.048811
1751	0.0326866
1278	0.00775944
2911	0.0880319
503	0.0229959
964	0.000663219
1825	0.193245
1877	0.00907252
1423	0.123637
685	0.0478347
2400	0.038114
1124	0.0186145
2628	0.0274314
2061	0.0138994
82	0.0146933
2874	0.0300099
1996	0.0587651
799	0.0326182
2926	0.00116704
251	0.0458142
858	0.0182089
1564	0.0825762
2920	0.0234621
1024	0.0323296
2596	0.00646951
2662	0.0329553
2940	0.0158944
2525	0.0418296
963	0.00562912
316	0.0238888
2721	0.0103224
1183	0.0146079
2108	0.0133158
1277	0.0202765
2796	0.012304
2446	0.0140766
623	0.020441
2772	0.0248888
1335	0.0607573
2483	0.0363575
1946	0.0722195
1698	0.0269198
2818	0.00647835
1481	0.0541481
2360	0.0275122
504	0.0175473
798	0.0205489
2691	0.0229338
1123	0.0240868
2214	0.0417351
1620	0.0839822
2857	0.0311874
81	0.115193
2269	0.0207131
686	0.0301595
2935	0.105717
1752	0.000282885
2839	0.137166
2559	0.0222607
962	0.0204995
2901	0.02125
2311	0.0179304
2167	0.0131236
859	0.0126323
2887	0.0140518
797	0.0142615
1824	0.0212147
2934	0.00567687
440	0.0351405
149	0.00339182
1276	0.0424109
317	0.0262559
1025	0.0732747
2936	0.00636931
2747	0.0391969
1878	0.0562173
1422	0.00782609
1563	0.0109228
1184	0.142417
2060	0.0228777
1122	0.00124326
1997	0.148353
2401	0.00525918
2910	0.0666436
1336	0.00805543
2629	0.0530978
505	0.0279677
796	0.00593553
80	0.15382
1697	0.0207169
1482	0.0291976
961	0.0336034
2109	0.0244264
687	0.0502813
2595	0.0354051
2875	0.0121001
1945	0.0123433
2661	0.0267498
2524	0.052172
2925	0.0262541
2445	0.0338207
2720	0.000421543
1621	0.0338378
2797	0.0634815
2484	0.0229562
622	0.00403054
2771	0.0463274
860	0.00117717
621	0.0104624
250	0.0316616
2359	0.00586812
1275	0.00542894
2692	0.0428003
620	0.0215141
2215	0.00900859
318	0.00416177
2268	0.0205145
2817	0.11134
1753	0.0284681
795	0.021741
1121	0.000488001
1026	0.010357
1421	0.080909
2921	0.0300499
2923	0.136305
1823	0.0108409
1562	0.0437118
2922	0.0288716
2856	0.0263762
1185	0.00222332
2166	0.00289957
619	0.0104045
960	0.00432844
506	0.00963245
2312	0.0715468
1879	0.0201121
2560	0.00142267
1337	0.20828
2840	0.0453057
79	0.0543248
688	0.0359612
2059	0.0701469
2886	0.0165555
2748	0.0122039
1998	0.000591416
2902	0.110561
794	0.012594
1483	0.0171285
150	0.0343884
1696	0.0307211
2924	0.0101721
618	0.00288159
2402	0.0564194
861	0.0506869
319	0.0990774
1274	0.0107908
2630	0.0161935
1120	0.0708316
2110	0.017159
1622	0.028648
1944	0.0253993
959	0.124885
1027	0.0192731
439	0.0235816
1420	0.0587595
2594	0.11726
507	0.0264508
2909	0.0456793
1754	0.042721
2444	0.000768436
2660	0.00791498
2485	0.0367449
2216	0.0541813
617	0.00819253
2719	0.00790007
1186	0.0135337
438	0.0134713
2358	0.00551661
793	0.0506529
1561	0.00498126
2876	0.00642444
2523	0.00183819
2798	0.00620144
2770	0.0735726
2267	0.0490896
78	0.00135878
1822	0.0165611
689	0.0621729
437	0.0118324
2693	0.00462099
1880	0.092797
2903	0.0016955
1338	0.00314657
2816	0.0661282
2165	0.0788106
2904	0.0986619
2905	0.00373494
2313	0.0215078
249	0.0303469
862	0.0821092
320	0.00227952
2561	0.0164235
1119	0.00950257
1484	0.0419915
1273	0.0482622
958	0.027751
2855	0.00983217
1999	0.0111787
436	0.0411023
2906	0.0239299
616	0.00809697
1695	0.0350496
2058	0.00515973
1028	0.203469
792	0.000666513
2841	0.0416268
1419	0.0350135
508	0.00211854
1623	0.00110492
2749	0.0495506
2403	0.0607093
2111	0.105875
1943	0.0619259
77	0.0221687
2885	0.0465566
435	0.0137269
2631	0.0580005
2907	0.0247075
1755	0.0981011
690	0.0278286
1187	0.0635089
1560	0.0418214
615	0.00683601
2878	0.188885
2217	0.0230304
321	0.0552977
434	0.000268876
1821	0.0120619
1339	0.00879722
2486	0.00551465
2593	0.0434352
1118	0.00844851
151	0.0274781
957	1.69553e-005
2443	0.073799
863	0.0115533
1881	0.0120009
2908	0.0164889
2357	0.00785916
2659	0.020543
791	0.0338588
247	0.00683624
2718	0.0103953
1272	0.00658984
2522	0.057779
2799	0.0445694
2769	0.0924831
1485	0.00483197
2879	0.0331748
2694	0.0305268
2877	0.0444999
509	0.0487554
2266	0.000248667
2314	0.0461032
2164	0.0360983
614	0.0169209
1029	0.0286816
246	0.00574588
2000	0.0148005
2880	0.00476386
1694	0.0311957
248	0.00627902
2815	0.00723195
433	0.0179561
76	0.00696634
1418	0.00478479
245	0.0538579
2562	0.0239088
1624	0.112553
2881	0.0223376
2057	0.014461
244	0.161815
691	0.0240029
2944	0.0119791
956	0.0553215
1188	0.00768568
2854	0.0091654
2112	0.0930441
2404	0.0645436
322	0.0542992
2882	0.0207874
1942	0.000542117
790	0.0349165
1117	0.00898835
1756	0.000324562
2750	0.0457472
1559	0.0440106
2842	0.0456183
432	0.00919848
1340	0.0880725
864	0.0410409
2632	0.0452612
613	0.0274739
1271	0.0580819
1820	0.0842845
154	0.0669811
153	0.00376949
2218	0.0062824
243	0.0360076
1882	0.0363016
510	0.0277588
2883	0.0183435
152	0.0486586
1486	0.0758595
2487	0.00270088
155	0.0332299
1030	0.0645467
102	0.103733
156	0.00935034
2884	0.041928
431	0.0445548
1417	0.00662725
2592	0.00497139
2442	0.000213112
75	0.0144658
2521	0.00221334
2356	0.0117023
2845	0.0367787
2717	0.093253
242	0.0112785
2844	0.0006081
1693	0.00153121
157	0.014926
2001	0.0152911
2265	0.0140653
789	0.0265923
2800	0.0022866
692	0.0157757
2315	0.00939202
955	0.00959396
1189	0.00326152
2843	0.0491127
2695	0.0215747
1625	0.00378127
2658	0.00706258
2846	0.0201027
2768	0.0342273
2163	0.0189595
612	0.0613119
1116	0.0262142
158	0.0277331
323	0.0780979
2563	0.0196699
241	0.0369433
2056	0.0242751
2847	0.00843535
2814	0.107766
430	0.0255767
2113	0.0410651
865	0.0359603
1757	0.0337339
159	0.0113888
1558	0.0114801
1341	0.00163113
1270	0.0613554
1941	0.0727545
2848	0.013227
2405	0.00626758
240	0.109615
511	0.0635419
160	0.157597
2853	0.0271209
2751	0.0544481
788	0.00489514
1031	0.013331
611	0.0490557
1883	0.0185882
1819	0.0024071
1487	0.015379
2849	0.0133084
2633	0.0455902
2219	0.00186085
429	0.022
74	0.0880654
1416	0.0228705
239	0.0299371
161	0.143456
954	0.0320388
693	0.00762153
1115	0.0653675
2488	0.0115201
2850	0.0406096
2802	0.0504995
1692	0.00121808
1190	0.0506436
2002	0.0814227
1626	0.0583045
2441	0.0186777
2355	0.0319518
2801	0.0654121
2520	0.00178596
2803	0.0137129
238	0.00861836
324	0.0170787
2316	0.00721266
2264	0.0081602
2804	0.0122782
428	0.0325477
162	0.0305908
2591	0.00178352
610	0.0320716
2657	0.00996937
2805	0.0209178
1269	0.0244455
866	0.00484677
2162	0.00138747
2716	0.0263258
2696	0.0884929
1557	0.0465337
787	0.00376782
1342	0.0220149
2055	0.00947522
2806	0.0572481
1758	0.0344758
2767	0.0352394
2564	0.0113323
2114	4.73886e-005
2851	0.0318467
512	0.0476329
237	0.0881196
163	0.0350096
953	0.0190623
1940	0.018826
2807	0.0715674
1032	0.0576221
2406	0.0303745
427	0.00992255
73	0.0424651
1415	0.108336
1488	0.00471649
1114	0.00850099
2813	0.0476208
1884	0.0416149
609	0.00591457
236	0.0776943
2808	0.0374238
694	0.0347072
2220	0.0528095
164	0.00328592
1818	0.0166792
786	0.184472
2852	0.00818412
2634	0.00349437
1191	0.0694048
325	0.0034761
1691	0.0534479
2809	0.0943535
426	0.00267158
2752	0.00732848
1268	0.00226832
1627	0.0714793
2489	0.000583613
2003	0.0399033
165	0.0474783
2753	0.0294832
867	0.0310345
235	0.00842295
952	0.00512237
2754	0.0101169
1556	0.170979
